Timestamp                       Thread     Type        Activity             PID    TTL  
2024-10-30 10:19:51.714461-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] enableAOPBTBuffersIfNeeded haveAnyHwAOPBTBufferRequests:0 fScreenState:1 fAOPBTBufferReadInProgress:0
2024-10-30 10:19:51.714533-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] updateAgentScanUseCaseEntry controllerSupportsScanRx:0 session:<private> usecase:FindMyNotOptedIn previous:<private> entry:<private>
2024-10-30 10:19:51.714589-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] state 32
2024-10-30 10:19:51.714650-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> allowDupes:0, agentAllowDupes:0, active:0
2024-10-30 10:19:51.714676-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> active 0
2024-10-30 10:19:51.714792-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] state 32
2024-10-30 10:19:51.714854-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] Findmy usecase "FindMyNotOptedIn" is asking for duplicates? No
2024-10-30 10:19:51.714964-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> allowDupes:0, agentAllowDupes:0, active:0
2024-10-30 10:19:51.715075-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> active 0
2024-10-30 10:19:51.715241-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] state 32
2024-10-30 10:19:51.715379-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> allowDupes:0, agentAllowDupes:1, active:0
2024-10-30 10:19:51.715468-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> active 0
2024-10-30 10:19:51.715628-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] state 32
2024-10-30 10:19:51.715699-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] Upgrading <private> to active scan hasZoneScan:0 hasMatchingRulesScan:0
2024-10-30 10:19:51.715814-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> allowDupes:0, agentAllowDupes:0, active:1
2024-10-30 10:19:51.715930-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] <private> active 0
2024-10-30 10:19:51.716065-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] ScanParams: numScanAgents 4, combined params AD:0 AS:0 MSL:3 (30/300) PSV:1
2024-10-30 10:19:51.716172-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] ScanParams: [CBDaemon-0x76900008] AP:0 AD:0(30/300) AS:0 RAS:0 DMN:1 FG:0 ADVBF:0 pBT:0|[com.apple.locationd-central-351-1] AP:0 AD:0(30/300) AS:0 RAS:0 DMN:1 FG:0 ADVBF:0 pBT:0|[com.apple.bluetoothd-central-365-3] AP:0 AD:1(30/300) AS:0 RAS:0 DMN:1 FG:0 ADVBF:0 pBT:0
2024-10-30 10:19:51.716286-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] ScanParams: [com.apple.bluetoothd-central-365-6] AP:0 AD:0(30/966) AS:0 RAS:0 DMN:1 FG:0 ADVBF:0 pBT:0
2024-10-30 10:19:51.716399-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] Returning scan parameters: Main:30.00ms/300.00ms LP:0.00ms/300.00ms(unsupported) SC:0.00ms/0.00ms/non-concurrent(unspported) Dm:(m:30/300) Cond:0:1:0 Sc:1 (passive) Dupfilter:Enabled minScanLevel:3 ENAssertion:N Pri:0/0
2024-10-30 10:19:51.716544-0300 0x1d670    Default     0x0                  365    0    bluetoothd: [com.apple.bluetooth:Server.LE.Scan] needToRestart=0
2024-10-30 10:19:51.824207-0300 0x1024     Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] Received Goodbye packet for cached record - name: <mask.hash: 'EQP1dOBdb0EV9tiOIBBL9Q=='>(2a207f8c), type: PTR, last time received: 2024-10-30 10:19:49.052-0300, interface: en0, source address: <mask.hash: 'GeP6O1k9aBuf9k2n/bJ3fQ=='>, RDATA domain if PTR: <mask.hash: 'wNZHyPFm5OklMgp+xieuXQ=='>, name hash if PTR: af89e4c2
2024-10-30 10:19:51.921054-0300 0x1e446    Default     0x0                  373    0    cfprefsd: (libxpc.dylib) [com.apple.xpc:connection] [0x14a8111d0] invalidated after getting a no-senders notification - client is gone
2024-10-30 10:19:51.921155-0300 0x1df46    Default     0x0                  630    0    cfprefsd: (libxpc.dylib) [com.apple.xpc:connection] [0x13a618d80] invalidated after getting a no-senders notification - client is gone
2024-10-30 10:19:51.921580-0300 0x1e612    Default     0x0                  631    0    lsd: (libxpc.dylib) [com.apple.xpc:connection] [0x155f22cb0] invalidated after getting a no-senders notification - client is gone
2024-10-30 10:19:52.023692-0300 0x1e477    Default     0x0                  0      0    kernel: (IO80211Family) com.apple.p2p: isInfraRealtimePacketThresholdAllowed allowed:1 option:32 threshold:50 noRegistrations:1 cachedPeerCount:0 fastDiscoveryInactive:1 fastDiscoveryOnSince:6811493
2024-10-30 10:19:52.023744-0300 0x1e477    Default     0x0                  0      0    kernel: (IO80211Family) com.apple.p2p: currentInfraTrafficType:8577 checking if realtime upgrade required with inputPackets:5 outputPackets:0 packetThreshold:50
2024-10-30 10:19:52.038536-0300 0x27cc     Default     0x0                  0      0    kernel: connect() - failed necp_set_socket_domain_attributes
2024-10-30 10:19:52.038903-0300 0x27cc     Default     0x0                  0      0    kernel: connect() - failed necp_set_socket_domain_attributes
2024-10-30 10:19:52.043153-0300 0x1d880    Default     0x0                  0      0    kernel: cfil_data_service_ctl_q:4232 cfil_service_pending_queue() error -2
2024-10-30 10:19:52.043170-0300 0x1d880    Default     0x0                  0      0    kernel: cfil_update_data_offsets:4665 cfil_data_service_ctl_q() error -2
2024-10-30 10:19:52.044632-0300 0x1e6ba    Default     0x0                  1682   0    remotepairingd: [com.apple.dt.remotepairing:remotepairingd] Bluetooth discovery found NearbyInfo (id=16926499-D741-1F50-350F-4968F5FD8BDF, authTag=<26 96 f7>, address=63:97:85:39:86:A8)
2024-10-30 10:19:52.045668-0300 0x1e0af    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] New flow URL: unknown
2024-10-30 10:19:52.045724-0300 0x1e0af    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] New flow path: /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/130.0.6723.70/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper
2024-10-30 10:19:52.045774-0300 0x1e0af    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] "CATEGORY=connection, FLOW_ID=D89B5B5D-793C-4940-58ED-80EEEC870100, URL=unknown, PROCESS=/Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/130.0.6723.70/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper, ENDPOINT=142.251.128.238, MODE=passive, RULE_ID=None, VERDICT=allow
2024-10-30 10:19:52.044632-0300 0x1e485    Default     0x0                  11586  0    remotepairingd: [com.apple.dt.remotepairing:remotepairingd] Bluetooth discovery found NearbyInfo (id=16926499-D741-1F50-350F-4968F5FD8BDF, authTag=<26 96 f7>, address=63:97:85:39:86:A8)
2024-10-30 10:19:52.107460-0300 0x1e0ba    Default     0x0                  0      0    kernel: cfil_data_service_ctl_q:4232 cfil_service_pending_queue() error -2
2024-10-30 10:19:52.107493-0300 0x1e0ba    Default     0x0                  0      0    kernel: cfil_update_data_offsets:4665 cfil_data_service_ctl_q() error -2
2024-10-30 10:19:52.109147-0300 0x1debc    Default     0x0                  483    0    pmd: (Network) [com.apple.network:path] nw_path_libinfo_path_check [10BD4428-6800-443F-9D92-C32FF95CD7D1 IPv4#f6156391:55123 tcp, legacy-socket, attribution: developer]
	libinfo check path: satisfied (Path is satisfied), interface: en0[802.11], ipv4, dns, uses wifi
2024-10-30 10:19:52.111812-0300 0x1debc    Default     0x0                  483    0    pmd: (Network) [com.apple.network:path] nw_path_libinfo_path_check [C252630F-8A8C-47F1-ABD8-B95C935EE12A IPv4#69d46185:443 tcp, legacy-socket, attribution: developer]
	libinfo check path: satisfied (Path is satisfied), interface: en0[802.11], ipv4, dns, uses wifi
2024-10-30 10:19:52.127834-0300 0x1e0ba    Error       0x0                  537    0    com.paloaltonetworks.traps.networkextension: (NetworkExtension) [com.apple.networkextension:] Could not find app info, return the original flow without filling in app info
2024-10-30 10:19:52.129228-0300 0x1e0ba    Default     0x0                  0      0    kernel: cfil_data_service_ctl_q:4232 cfil_service_pending_queue() error -2
2024-10-30 10:19:52.129257-0300 0x1e0ba    Default     0x0                  0      0    kernel: cfil_update_data_offsets:4665 cfil_data_service_ctl_q() error -2
2024-10-30 10:19:52.129789-0300 0x1e121    Error       0x0                  11707  0    com.nufuturo.nuappfirewall.extension: (NetworkExtension) [com.apple.networkextension:] Could not find app info, return the original flow without filling in app info
2024-10-30 10:19:52.130075-0300 0x1e0af    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] New flow URL: unknown
2024-10-30 10:19:52.130141-0300 0x1e0af    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] New flow path: /usr/sbin/mDNSResponder
2024-10-30 10:19:52.130226-0300 0x1e0af    Default     0x0                  11707  0    com.nufuturo.nuappfirewall.extension: [com.nufuturo.nuappfirewall.extension:networking] "CATEGORY=connection, FLOW_ID=D89B5B5D-793C-4940-0A00-000D94080000, URL=unknown, PROCESS=/usr/sbin/mDNSResponder, ENDPOINT=10.0.0.13, MODE=passive, RULE_ID=None, VERDICT=allow
2024-10-30 10:19:52.174825-0300 0x1e0fe    Default     0x0                  372    0    WindowServer: (MultitouchHID) [com.apple.Multitouch:Plugin] [HID] [MT] setScrollMomentumDispatchRate Requested value 60.002399 -> set value 60.002399
2024-10-30 10:19:52.380994-0300 0x1e702    Default     0x0                  941    0    cloudd: (Accounts) [com.apple.accounts:core] "The connection to ACDAccountStore was invalidated."
2024-10-30 10:19:52.381154-0300 0x1df6a    Default     0x0                  927    0    accountsd: (libxpc.dylib) [com.apple.xpc:connection] [0x11e82e550] invalidated after getting a no-senders notification - client is gone
2024-10-30 10:19:52.381027-0300 0x1e4ef    Default     0x0                  941    0    cloudd: (libxpc.dylib) [com.apple.xpc:connection] [0x150ef5e70] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2024-10-30 10:19:52.422778-0300 0x1dec0    Default     0x0                  316    0    powerd: [com.apple.powerd:assertions] Cancelling notification display wake 0
2024-10-30 10:19:52.424454-0300 0x7b       Default     0x0                  0      0    kernel: PMRD: power event 14 args 0x0 0x0
2024-10-30 10:19:52.528007-0300 0x1e8dd    Activity    0x59dc0              11715  0    xpcproxy: (libsystem_info.dylib) Retrieve User by ID
2024-10-30 10:19:52.529444-0300 0x1e8dd    Activity    0x59dc1              11715  0    xpcproxy: (libsystem_info.dylib) Resolve user group list
2024-10-30 10:19:52.529877-0300 0x1e8dd    Activity    0x59dc2              11715  0    xpcproxy: (libsystem_info.dylib) Membership API: translate identifier
2024-10-30 10:19:52.536680-0300 0x1dccc    Default     0x0                  608    0    com.google.santa.daemon: action=EXEC|decision=ALLOW|reason=CERT|sha256=0e60d0981ae8a0cc6b01c1feaea792cba29e7fb745ea60ae0233380768d0efc6|cert_sha256=d84db96af8c2e60ac4c851a21ec460f6f84e0235beb17d24a78712b9b021ed57|cert_cn=Software Signing|pid=11715|pidversion=24973|ppid=1|uid=502|user=bianca.pacheco.nufuturo|gid=20|group=staff|mode=M|path=/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared|args=/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
2024-10-30 10:19:52.536664-0300 0x1e158    Default     0x0                  608    0    com.google.santa.daemon: action=EXEC|decision=ALLOW|reason=BINARY|explain=critical system binary|sha256=7eea36a2c193ab8f0902be9718a7e1400d229193680deef3fd64fe74df45bf0a|cert_sha256=d84db96af8c2e60ac4c851a21ec460f6f84e0235beb17d24a78712b9b021ed57|cert_cn=Software Signing|pid=11715|pidversion=24972|ppid=1|uid=0|user=root|gid=0|group=wheel|mode=M|path=/usr/libexec/xpcproxy|args=xpcproxy com.apple.mdworker.shared.03000000-0000-0000-0000-000000000000
2024-10-30 10:19:52.545683-0300 0x1e8de    Activity    0x59dd0              11715  0    mdworker_shared: (libsystem_info.dylib) Retrieve User by ID
2024-10-30 10:19:52.553715-0300 0x1e8de    Default     0x0                  11715  0    mdworker_shared: (libxpc.dylib) [com.apple.xpc:connection] [0x14c608730] activating connection: mach=true listener=false peer=false name=com.apple.cfprefsd.daemon
2024-10-30 10:19:52.553925-0300 0x1e8df    Default     0x0                  11715  0    mdworker_shared: (libxpc.dylib) [com.apple.xpc:connection] [0x14d905350] activating connection: mach=true listener=false peer=false name=com.apple.cfprefsd.agent
2024-10-30 10:19:52.554007-0300 0x1e446    Default     0x0                  373    0    cfprefsd: (libxpc.dylib) [com.apple.xpc:connection] [0x14a8111d0] activating connection: mach=false listener=false peer=true name=com.apple.cfprefsd.daemon.peer[11715].0x14a8111d0
2024-10-30 10:19:52.554219-0300 0x1df46    Default     0x0                  630    0    cfprefsd: (libxpc.dylib) [com.apple.xpc:connection] [0x13b906ba0] activating connection: mach=false listener=false peer=true name=com.apple.cfprefsd.agent.peer[11715].0x13b906ba0
2024-10-30 10:19:52.558187-0300 0x1e8e0    Activity    0x59dd1              11715  0    mdworker_shared: (libsystem_info.dylib) Membership API: translate identifier
2024-10-30 10:19:52.609756-0300 0x1e8e1    Activity    0x59dd2              11715  0    mdworker_shared: (CoreFoundation) Loading Preferences From System CFPrefsD
2024-10-30 10:19:52.616116-0300 0x1e8e1    Default     0x0                  11715  0    mdworker_shared: (libxpc.dylib) [com.apple.xpc:connection] [0x14d80c330] activating connection: mach=true listener=false peer=false name=com.apple.lsd.mapdb
2024-10-30 10:19:52.616760-0300 0x1e612    Default     0x0                  631    0    lsd: (libxpc.dylib) [com.apple.xpc:connection] [0x155e22de0] activating connection: mach=false listener=false peer=true name=com.apple.lsd.mapdb.peer[11715].0x155e22de0
2024-10-30 10:19:52.631020-0300 0x130fa    Default     0x0                  1011   0    nearbyd: [com.apple.nearbyd:general] #ses-devicepresence,Ignoring weak RSSI -64.000000 on channel 37 for device: <private> (device hash: 0xc846fa7) because we cannot trust weak RSSI due to a BT FW bug
